hgnc_symbol	Six1KD5	Scramble	Scramble.1	Six1KD6	Scramble.2	Six1KD5.1	Scramble.3	Six1KD5.2	Six1KD6.1
HEXIM2	0.621197094	0.782377155	-0.533137783	-0.453357228	-1.751554363	-1.016423476	0.643755109	0.334157643	1.37298585
HEY1	0.149927682	0.861530311	1.808687408	0.301581765	-0.527100549	-0.756414406	0.096750057	-0.211972132	-1.722990136
HEY2	1.046683687	1.954380867	-0.735177009	-1.412344801	-0.434536861	0.046490518	0.062038107	0.064612791	-0.592147299
HEYL	0.183663614	0.815647634	-0.330528658	-1.501038313	1.079382913	0.071804421	1.219656269	-0.028615094	-1.509972787
HGFAC	0.368561758	-0.452898605	-1.337338732	0.505291932	-1.358503684	-0.17346428	0.439871029	0.129842069	1.878638513
HGH1	0.293878487	-1.40321186	-1.273512452	-0.572021589	0.685996116	-0.209750007	0.512844355	1.784715972	0.181060977
HGS	-0.808453287	-0.916882129	-1.014106774	0.203256055	0.21073288	-0.66174516	2.082611945	0.130362332	0.774224138
HGSNAT	0.745263206	-0.555155308	-0.437677168	0.122404895	0.698697578	1.271011087	-2.11399399	0.53530033	-0.26585063
HHAT	-0.18909099	-2.285925602	-0.248930676	-0.422045667	0.67631351	0.045868242	0.823686495	1.000732354	0.599392334
HHEX	1.243331836	-0.280968365	-1.409259699	-0.314500325	0.257366906	1.198312178	-1.229110498	1.020519711	-0.485691745
HHIP	0.825908626	0.868600343	1.042402896	-0.580086956	-0.680105579	1.25684246	-1.035461197	-0.308608606	-1.389491987
HHIPL2	0.891416206	1.461288104	0.440067637	1.032421209	-0.980288162	-0.106716069	-0.437513274	-1.142096125	-1.158579528
HHLA3	-0.810459145	1.741381544	0.148769506	-1.084348845	-0.44702151	-0.789937143	1.498191461	-0.052527299	-0.204048568
HIBADH	0.764777972	1.923824393	-1.731658236	-0.630415389	0.010852421	-0.01983829	0.157281904	0.062564559	-0.537389334
HIBCH	2.074535204	0.727207584	0.43375395	-0.887631131	-0.408732277	-0.203465839	-0.657547947	0.157158837	-1.235278381
HIC1	0.041350258	1.722229624	-0.437957539	-1.104602877	-1.180949598	-0.465554634	0.644153047	1.193381597	-0.412049879
HIC2	-0.632803325	-1.354228559	1.377625872	-0.529040278	1.38590461	0.440860152	-0.136451691	0.5308818	-1.082748582
HIF1A	-0.61832514	-2.104074231	1.257781243	0.842345836	0.506906115	-0.257588143	-0.235335699	0.713589	-0.10529898
HIF1A-AS1	-0.851557308	-2.207012329	0.544547626	0.365916448	0.059519827	-0.120350843	1.109215427	0.795258886	0.304462265
HIF1AN	-0.771798894	-0.565715307	1.952403603	0.528340751	-0.439240674	0.722097067	-0.614702759	-1.292224755	0.480840968
HIF3A	-0.019558625	2.201308732	0.759039611	-1.026799733	-0.656399523	-0.209960484	-0.051151061	-1.022335451	0.025856535
HIGD1A	1.059718832	-1.807742639	-0.383316052	-0.905052076	1.580123701	0.156863401	-0.003635069	-0.043011855	0.346051757
HIGD2A	0.746664132	1.663224122	0.27132271	-0.284176702	0.157191105	0.019643658	-0.638471477	-2.020358074	0.084960525
HIKESHI	1.462783969	1.356053744	-0.395916214	-1.365738176	0.700471632	-1.005105807	0.053885367	-0.695125421	-0.111309094
HILPDA	-0.585957431	1.642177619	0.318337427	-0.892049975	1.491981494	-0.150185673	-0.14287235	-0.404692409	-1.276738702
HILS1	1.066398315	-1.235721798	-0.307765309	0.860818924	-1.421933599	0.640378827	-1.010170404	0.871938135	0.536056908
HINFP	-1.336722439	-1.131046589	1.506314242	0.805303707	-0.949600399	0.02718849	0.697339373	-0.336162348	0.717385964
HINT1	0.960128314	0.488078938	0.881537753	0.600655318	0.736418024	0.132470685	-1.241141053	-1.685082185	-0.873065793
HINT3	1.080193586	1.325687343	0.081488352	-1.353263416	-0.573989388	1.230338888	-1.062997414	-0.366376969	-0.361080983
HIP1	0.644431099	0.105669186	-1.584666208	0.485186113	-1.451597799	0.623869709	-0.31881902	0.002954668	1.492972252
HIP1R	-0.550543287	-0.323479643	-0.768516891	2.24903197	-0.718689483	-0.234459846	-0.580230218	-0.086913809	1.013801207
HIPK1	-1.206051962	-0.265709474	1.2348041	0.910496723	-0.389192787	-0.857816996	-0.112470383	-0.878885516	1.564826295
HIPK2	-1.243284553	-1.882556591	0.23989662	1.09819272	0.820917184	0.944517465	0.236775948	-0.135239774	-0.07921902
HIPK3	-0.479293657	-1.558034867	0.17139899	1.165539081	-1.009173355	0.796974079	-0.748687605	0.405848647	1.255428685
HIRA	-0.571915922	-2.022483326	1.730326923	0.58709307	0.167670379	0.133024085	-0.149224085	0.35241891	-0.226910033
HIRIP3	0.484252234	0.871811579	-0.686811467	-1.439598059	-1.246905124	-0.362689071	1.336821648	0.992640896	0.050477365
HIST1H1C	-1.607803284	-1.077295969	1.195078879	0.126133184	0.558386842	-0.288837711	1.444558462	-0.540472681	0.190252279
HIST1H2AC	-1.149762288	-1.68770612	1.465423114	0.030992297	0.041802806	0.330664521	1.223807008	0.013651942	-0.26887328
HIST1H2AG	-0.088004204	-1.676642201	0.099560524	0.168830546	-1.004560677	-0.323694462	1.430848479	1.407575548	-0.013913554
HIST1H2BC	-0.934675845	-2.050832732	1.156128053	1.050444153	0.561598438	0.190211893	-0.037260457	-0.21817314	0.282559635
HIST1H2BD	-0.891107118	-1.520420093	1.739890855	-0.559529446	-0.176466672	0.304969519	1.177561343	-0.179496655	0.104598267
HIST1H2BE	-1.553273517	-0.939808416	1.468441135	-0.445339908	-0.743587175	0.384968323	1.071909273	0.704728692	0.051961593
HIST1H2BG	-1.451271962	-1.251863905	1.39094282	-0.338354556	-0.339218159	0.167113844	1.288279215	-0.14024726	0.674619963
HIST1H2BJ	-1.091626022	-1.603924712	1.680914057	0.474793469	-0.025422208	0.265223693	0.929009027	-0.151649937	-0.477317368
HIST1H2BK	-0.966738648	-1.701907578	1.694666378	0.391726363	0.599800255	0.317021229	0.291628981	-0.761546766	0.135349787
HIST1H2BN	-0.86230252	-1.764512467	0.282923055	0.055306635	-0.535033976	-0.024502987	1.449111674	1.288752326	0.110258259
HIST1H2BO	-0.668718421	-1.897940833	1.435102715	0.287143621	-0.529065054	-0.007669517	1.231050719	0.04385577	0.106241
HIST1H3G	-0.935500664	-1.242284238	1.958170041	-0.396886046	-0.118838878	-0.170383683	1.095348918	0.310587386	-0.500212836
HIST1H4E	-1.272371874	-1.253913752	1.973789944	0.108657409	-0.503573106	0.099966074	0.331594584	-0.186220955	0.702071676
HIST1H4H	-0.892117244	-1.80301847	0.575363777	0.086910475	-0.639525678	-0.08059501	1.208512815	1.294714179	0.249755154
HIST1H4I	-1.078573997	-1.539141187	1.653973373	0.455643507	0.55212347	0.263868846	0.396811179	-0.962374196	0.257669005
HIST2H2BD	-0.544756101	-0.943224232	0.243394736	-0.484548578	-0.965098944	0.106923808	0.994760519	2.084497499	-0.491948707
HIST2H2BE	-1.259708396	-1.090959478	0.779113282	0.510492997	-1.12830937	0.111391099	1.03209288	-0.330776615	1.376663602
HIST2H2BF	-1.000053462	-1.393707743	0.619271372	-0.150397031	-0.651964878	-0.196253623	1.437494724	1.451853418	-0.116242776
HIST2H4A	-0.677269513	-1.000639484	0.094663908	-0.795266955	-0.438764904	-0.315318575	1.623320789	1.711859887	-0.202585153
HIST2H4B	-0.728337946	-1.337397471	0.273917765	-0.439277074	-0.268180334	-0.241512345	1.592723043	1.595515187	-0.447450825
HIST3H2A	-1.213657906	0.252875209	0.375908488	0.282820298	-0.679154418	-0.629762482	2.169917833	-0.788977343	0.230030321
HIST3H2BB	-0.938570548	-0.016304416	-0.036805981	-0.792295195	-1.323444182	0.133488967	2.070986631	0.56048868	0.342456043
HIST4H4	-1.10155627	-1.622758204	0.841310073	0.207223661	-0.471642	0.185509457	0.957394132	1.430831729	-0.426312577
HIVEP1	-1.383449373	-0.097087873	0.029663484	0.391810946	0.440379187	-1.79589204	1.242383509	0.955250505	0.216941655
HIVEP2	-0.548960387	-1.413576382	1.509544925	0.351546826	-1.015868276	1.000782576	-0.748052534	0.839258726	0.025324525
HIVEP3	0.659881447	1.680414801	-1.073691414	-0.724963512	0.173575652	-1.088877495	-0.71752914	1.152389283	-0.061199623
HJURP	0.414058207	1.774954417	-0.617541753	0.02714205	-1.049954853	0.201982285	1.021906187	-0.367841403	-1.404705137
HJV	0.537917524	-0.891458779	-0.75416805	0.932703189	-0.947951446	1.021760392	-1.310916401	0.066095506	1.346018064
HK1	-0.280826071	0.907431219	0.702947553	0.956390754	-0.268984793	0.643163289	-2.223489258	-0.50436389	0.067731196
HK2	0.676862937	1.004457639	-0.411497707	-1.484475108	0.115441737	-0.016298764	-0.267399063	1.60593651	-1.223028181
HKDC1	-0.681290865	-1.110657546	-0.899810961	-0.749132563	0.030931624	-0.240258755	0.717588685	1.63609178	1.296538601
HKR1	-0.954414583	1.173465704	1.247422503	0.186221743	-0.649155523	-1.659169298	0.734659325	-0.489090721	0.410060849
HLA-A	1.158796608	1.124821394	-1.719678854	-0.946686931	-0.560222133	0.398549957	-0.620342123	0.546289939	0.618472142
HLA-B	0.817007217	0.430268979	-0.843039306	-1.057990343	-1.394336842	1.07442067	-0.438040136	1.423633602	-0.011923841
HLA-C	1.259945172	0.931147584	-0.890818773	-0.38593467	-0.401031191	0.888602004	-1.87957874	0.185640068	0.292028546
HLA-DMA	-0.411912682	1.677714032	0.157747543	-0.281783943	-0.194565235	0.335962035	1.122926903	-0.653046669	-1.753041983
HLA-E	-0.887879961	2.408020201	-0.773627303	-0.002945872	-0.719438372	-0.327203152	-0.214487617	0.329514133	0.188047942
HLA-L	-0.285147878	-0.034636014	-0.683822295	0.306259189	-1.355909573	0.786432424	2.113633655	-0.614619669	-0.232189838
HLCS	0.409535631	0.938651049	0.365205548	-0.996509831	0.301508514	1.132924081	-0.394015593	0.294185457	-2.051484855
HLF	-0.065733446	-0.11402311	0.296056528	-0.735054384	0.397453453	0.23420333	1.14287693	1.029565233	-2.185344535
HLTF	0.990810755	2.101296021	-0.760629905	-1.074753853	-0.265438782	0.122988821	-0.822298689	-0.326003483	0.034029114
HLX	0.080582376	2.084361187	1.091601152	-0.571073398	-1.105094059	-0.52419404	-0.096324285	-0.767394069	-0.192464864
HM13	0.385663224	-1.074979346	-1.25761292	0.073792308	0.244233073	-0.117921931	-0.757682867	0.438396839	2.066111621
HMBOX1	-1.692505019	1.637098284	1.188421172	-0.917767093	-0.415317005	0.155222679	0.021318051	0.05288074	-0.02935181
HMBS	0.68683279	1.968995461	-1.339942029	-0.984147521	0.456728768	-0.618526859	-0.172902768	-0.363382055	0.366344212
HMCES	1.696395088	-0.442518635	0.251971541	0.257167313	0.445924188	-0.083577707	-2.114835483	-0.248551197	0.23802489
HMCN2	0.816223903	0.402227716	-1.46538224	-0.45757935	-0.467919522	0.458426061	1.91158943	-0.512525862	-0.685060137
HMG20A	0.50541035	1.73461952	1.056716151	-0.55293006	-0.341350288	-0.456362751	-0.036383414	-0.192085283	-1.717634226
HMG20B	0.801359379	2.151399878	0.055321627	0.191557979	-0.536466687	-0.130193268	-1.062371957	-1.030958171	-0.43964878
HMGA1	-0.637561249	0.286658933	-0.94669752	-0.691229106	0.883121427	-0.603776276	1.943385652	0.65400833	-0.88791019
HMGA2	0.481961337	0.937546715	-0.247906162	-0.459415022	1.971484979	-0.483023123	-0.868743394	-0.012334103	-1.319571227
HMGA2-AS1	-0.296197958	-0.734063207	-1.089139429	1.429719415	1.546700589	-0.247975431	0.501965622	0.084878091	-1.195887692
HMGB1	0.879407808	0.379497245	0.72970237	-1.013637658	1.179710362	0.147339705	-0.460010475	0.128081233	-1.97009059
HMGB1P1	1.354111846	0.248920042	-0.089461437	0.426559175	0.189537313	1.210786413	-0.533443241	-1.096649114	-1.710360998
HMGB1P5	0.907179808	0.293279793	0.687218748	-0.866315311	1.083849933	0.308682023	-0.28242492	-0.005810868	-2.125659207
HMGB1P6	0.703079216	0.472279277	0.856699672	-1.132934606	1.149977114	-0.067244092	-0.462321328	0.373800396	-1.893335648
HMGB2	0.486750853	1.895196229	0.964462069	-0.593797545	-0.351659307	0.326547277	-0.920701727	-1.201957092	-0.604840757
HMGB3	0.502524529	-0.104163124	1.431267381	-0.250067544	1.518202493	-0.002923532	-0.861669243	-0.910901815	-1.322269144
HMGB3P24	-1.669683193	-0.552245298	0.711503718	1.341537034	0.504757999	0.335523615	0.937343398	-0.629387457	-0.979349816
HMGCL	-0.375484315	1.356525263	-0.932599077	-0.635938448	0.253755641	-1.081419933	1.684728507	-0.698781823	0.429214185
HMGCR	0.019395201	0.443312565	0.998955594	1.375667243	-0.046582252	0.027417975	-2.123417703	-0.629830448	-0.064918175
HMGCS1	-0.013031753	-0.070289786	0.520690881	1.617248293	-0.194687146	0.243053799	-2.135176028	-0.459196369	0.491388108
HMGN1	0.502367683	1.633165158	-0.159742884	-0.883425286	1.371327152	-1.195280823	-0.267458858	-0.057351363	-0.943600779
HMGN1P36	1.04545371	0.845880157	-0.933761465	1.253709392	0.690035057	-1.168700492	-0.76463876	-1.136922035	0.168944435
HMGN1P38	-0.542602989	0.741083356	0.595421872	1.448180965	0.684624807	-0.860183473	-1.469139419	-1.060004022	0.462618903
HMGN2	0.230770758	1.158739366	0.798871329	-0.942032654	1.411401183	-0.324910952	0.097672987	-1.309043657	-1.121468361
HMGN2P3	-0.068619839	0.843414409	0.893273522	-0.556827333	1.637740054	-0.335932831	0.171549892	-1.367808489	-1.216789385
HMGN2P4	-0.738793725	1.022585008	0.429095001	0.216001063	1.931432153	-0.763123027	-0.2417545	-1.134070377	-0.721371596
HMGN2P5	-0.210364908	0.986821354	0.774756855	-0.563721988	1.675630315	-0.014289051	-0.104829074	-1.339055398	-1.204948104
HMGN3	0.454236621	1.463707034	0.992609139	-0.284113931	0.478307776	0.409676563	-0.954344939	-1.259431523	-1.30064674
HMGN4	0.626939588	2.191527239	0.047623353	-0.37894724	0.251804425	0.033273597	-1.001804991	-0.992385238	-0.778030733
HMGXB3	-0.9532967	-1.944171228	-0.118573447	0.323480047	0.032514645	-0.018978509	1.439107104	1.039231963	0.200686124
HMGXB4	0.857237036	1.392341678	-1.093701132	-0.37879639	1.195835038	0.238882342	-0.075702891	-0.742017993	-1.394077689
HMMR	0.957536043	0.547465791	-0.312416936	-1.317204894	0.190005551	-0.492007412	1.516864407	0.397589556	-1.487832106
HMOX1	-0.077859443	-1.857731671	0.545737208	0.842239369	-0.865632692	0.305903044	-0.160919449	-0.330890637	1.59915427
HMOX2	0.611985259	-1.653508498	-0.656834759	-0.181093322	0.290715611	0.073282837	-0.905634007	0.669125271	1.751961608
HMX1	0.393834808	0.307996582	-0.3436483	1.102952542	-0.198182401	0.319881645	-1.993814431	-0.846671135	1.25765069
HNRNPA0	-0.352240567	-0.170101452	1.383004994	-0.706107895	1.444457581	0.556583563	-1.653441503	0.048513574	-0.550668295
HNRNPA1	0.193167733	1.63426884	0.071533084	-0.605243908	0.917409749	-0.778492868	-0.127768086	0.488844716	-1.79371926
HNRNPA1L2	-1.102131988	1.139166665	0.60271664	0.394125956	1.022752861	-1.515788476	0.03152994	0.568379848	-1.140751447
HNRNPA1P10	0.363332641	2.008053382	-0.509441023	-0.400364896	0.640856964	-0.652337113	-0.124080206	0.254891906	-1.580911655
HNRNPA1P4	-0.10512688	1.584995763	0.09064795	-0.935608088	1.280045063	-0.192959224	-0.35798441	0.282099131	-1.646109305
HNRNPA1P41	-0.977236272	1.970705948	-0.672700164	0.042299299	1.129952695	-0.810323799	-0.069329232	0.232146838	-0.845515313
HNRNPA1P48	0.226341426	1.65264959	-0.207159406	-0.500051896	0.938904279	-0.68635148	-0.100033897	0.496522816	-1.820821432
HNRNPA2B1	0.177310531	-1.165481999	1.548866526	-0.178195085	1.125382191	-0.089911642	0.170552131	0.10410173	-1.692624383
HNRNPA3	0.009635942	-2.007435175	-0.391357535	0.979306031	1.032478294	-0.910108729	0.014373669	0.359973877	0.913133627
HNRNPA3P11	0.344192012	-2.037075486	0.945219462	0.693498175	0.207616868	1.247274637	-0.594984019	-0.602947315	-0.202794334
HNRNPA3P5	0.46897549	-1.475001646	-0.995502706	1.055207207	0.91335289	-0.70251531	0.018484823	-0.619972993	1.336972245
HNRNPA3P6	0.485922146	-1.796869395	-0.208314344	0.141366853	1.927874447	-0.181287328	-0.01222749	-0.752040991	0.395576102
HNRNPAB	0.64083519	-1.358774514	0.156567948	-0.789065875	1.886770772	0.235326559	-1.015655577	0.579883056	-0.335887561
HNRNPC	0.682104164	0.992902377	0.762134778	-1.126810127	1.15517668	-1.132032694	-0.049637683	0.150487038	-1.434324533
HNRNPCP2	1.155350001	0.931860632	0.502109858	-1.138894561	1.075974299	-1.260928018	0.194430473	-0.284706625	-1.175196059
HNRNPCP7	-0.715934879	2.253985547	-0.955311011	0.132204178	-0.571804626	-0.806735027	0.699803568	-0.08416015	0.047952399
HNRNPD	-0.479497775	-0.735672258	0.157236336	-0.303881451	1.721907214	-0.659242526	1.144375506	0.588683146	-1.433908193
HNRNPDL	0.475433567	1.037418904	0.003684239	0.327874599	0.970077617	-1.602258404	-0.757626719	0.869191712	-1.323795514
HNRNPF	0.866348307	-1.920753123	1.123946972	0.487871099	0.529970403	-0.179605836	-0.23642929	0.520039741	-1.191388274
HNRNPH1	-0.046436192	-0.438786141	0.48068442	-0.599989291	1.336739238	-0.560042913	0.442198989	1.23058736	-1.844955471
HNRNPH2	0.203459105	-1.598056719	0.717258817	1.320901723	0.456949241	-0.697670791	0.521217569	-1.397823301	0.473764356
HNRNPH3	-0.186702232	0.236828228	1.226413349	-1.66467206	0.76753956	-1.361360796	0.815320365	0.589666983	-0.423033397
HNRNPK	0.21259597	-1.463534054	1.042855846	-0.124585875	1.372519516	-0.601922161	0.199727437	0.734852564	-1.372509243
HNRNPKP2	0.204549482	-0.133702341	-0.074978985	1.402548388	0.178146337	-1.077342968	0.246312083	1.116619236	-1.862151233
HNRNPKP4	0.196595728	-1.304338291	0.744249181	0.771387325	1.373830998	-0.382044287	0.059504943	0.272800564	-1.73198616
HNRNPL	-1.00324759	-0.56950959	-0.202966798	0.215762868	1.123418329	-1.354751123	1.601307495	0.766466029	-0.576479619
HNRNPLL	-0.385412666	-0.442924969	2.117368062	-0.032120369	0.201509272	-0.185943309	0.782482109	-0.596138301	-1.458819829
HNRNPLP1	-0.376638131	0.234016991	0.905083985	0.463407713	0.711119369	-2.324814111	0.396784482	-0.596732866	0.587772568
HNRNPLP2	-0.569495992	-0.408049536	-0.533633294	-0.327910422	0.542881144	0.400386422	2.055338995	0.359707237	-1.519224555
HNRNPM	-0.21790375	-2.285045528	0.555012838	0.155683043	0.974129228	-0.369448043	0.595129485	0.922206796	-0.329764069
HNRNPR	-0.186280477	-0.274036104	1.757853917	-0.407975372	1.297678664	-0.221816287	0.024658454	-0.316913711	-1.673169084
HNRNPU	-0.057519291	-1.393594235	0.857043402	-0.511897026	1.106630554	-0.123167552	0.73282413	0.938814849	-1.549134831
HNRNPUL1	-1.248498669	-0.497605476	1.786717703	0.989755106	0.762006331	-0.50521778	0.220362632	-0.774951353	-0.732568494
HNRNPUL2	-1.27543289	-1.382113633	0.253369326	1.985936284	0.12314784	0.141328845	-0.444882314	0.153300048	0.445346494
HNRNPUP1	-0.021393202	-1.109926502	0.165064776	1.049426431	0.811789824	0.524677855	0.128263271	0.547094048	-2.094996501
HOGA1	0.936920776	1.388364897	-0.24351451	-1.359035403	0.76951669	0.88989116	-0.704184985	-0.821167153	-0.856791473
HOMER1	-0.139466281	-1.766467364	-1.03126487	0.151766161	-0.283526443	0.165281029	0.388852349	1.677244432	0.837580988
HOMER2	-1.533295977	-1.016402245	0.320408744	0.457160777	1.673390147	-0.447033342	0.7758676	-0.696320699	0.466224994
HOMER3	0.16182606	-0.850829153	0.579122138	1.288353944	-0.529299674	0.355065735	-0.951471801	-1.43026096	1.377493709
HOMER3-AS1	-0.121966944	-1.673308083	0.492254526	0.376854786	-0.614017076	1.039310475	-0.635587663	-0.502728581	1.639188561
HOMEZ	1.525377024	1.676206949	-0.960840179	-0.89837637	-0.449525048	0.417431238	-0.209694113	-0.781947257	-0.318632244
HOOK1	-0.574169839	1.385017532	1.298216434	-0.74506737	0.994088676	-0.714772231	0.242087636	-0.645649992	-1.239750846
HOOK2	0.438946703	0.385123888	-1.279872176	-0.758320419	-1.755656484	0.568179508	0.522960245	0.975346642	0.903292093
HOOK3	-0.477349696	-1.147990735	0.721819291	0.302897201	0.045409278	1.408656998	-0.860016022	1.25137719	-1.244803505
HOTAIRM1	-0.625725531	2.380270693	-0.070231169	-0.31553759	-0.466227283	0.372524374	0.34690898	-0.963275342	-0.658707133
HOXA-AS2	0.315615633	2.256977764	0.247108021	-1.086364026	-0.043939674	-0.147194539	-0.141689826	-0.180258016	-1.220255337
HOXA-AS3	0.120518843	1.974318444	-0.129289585	0.503480137	-0.360153194	-0.7924299	0.029483958	0.364592162	-1.710520865
HOXA1	0.303707864	0.886899497	0.736382603	-1.098037125	1.336057586	0.581726243	-1.425057563	-1.076509958	-0.245169147
HOXA10	1.008273262	-0.699851322	-2.021740973	-0.37482152	1.299029541	0.29160168	0.041050153	0.668282728	-0.211823548
HOXA10-AS	-1.052333732	0.461006841	-0.949775204	-1.199218052	1.039200662	-0.697180906	1.301803414	1.03713772	0.059359257
